category,language_pair,src_lang,tgt_lang,direction,late_submission,system_type,team,system,instrument,score
Category 1,Assamese to English,asm_Beng,eng_Latn,indic2en,False,primary,LTRC_Plural,LTRC_Plural_primary,CHRF++,53.11
Category 1,Assamese to English,asm_Beng,eng_Latn,indic2en,False,primary,LTRC_Plural,LTRC_Plural_primary,BERTScore,94.46
Category 1,Assamese to English,asm_Beng,eng_Latn,indic2en,False,primary,LTRC_Plural,LTRC_Plural_primary,COMET,85.31
Category 1,Assamese to English,asm_Beng,eng_Latn,indic2en,False,primary,Winterpeg,Winterpeg_primary,BLEU,21.57
Category 1,Assamese to English,asm_Beng,eng_Latn,indic2en,False,primary,Winterpeg,Winterpeg_primary,METEOR,53.91
Category 1,Assamese to English,asm_Beng,eng_Latn,indic2en,False,primary,Winterpeg,Winterpeg_primary,TER,64.66
Category 1,Assamese to English,asm_Beng,eng_Latn,indic2en,False,primary,Winterpeg,Winterpeg_primary,CHRF++,51.34
Category 1,Assamese to English,asm_Beng,eng_Latn,indic2en,False,primary,Winterpeg,Winterpeg_primary,BERTScore,94.29
Category 1,Assamese to English,asm_Beng,eng_Latn,indic2en,False,primary,Winterpeg,Winterpeg_primary,COMET,84.85
Category 1,Assamese to English,asm_Beng,eng_Latn,indic2en,False,primary,BRS-NK,BRS-NK_primary,BLEU,21.27
Category 1,Assamese to English,asm_Beng,eng_Latn,indic2en,False,primary,BRS-NK,BRS-NK_primary,METEOR,54.3
Category 1,Assamese to English,asm_Beng,eng_Latn,indic2en,False,primary,BRS-NK,BRS-NK_primary,TER,69.4
Category 1,Assamese to English,asm_Beng,eng_Latn,indic2en,False,primary,BRS-NK,BRS-NK_primary,CHRF++,51.33
Category 1,Assamese to English,asm_Beng,eng_Latn,indic2en,False,primary,BRS-NK,BRS-NK_primary,BERTScore,94.18
Category 1,Assamese to English,asm_Beng,eng_Latn,indic2en,False,primary,BRS-NK,BRS-NK_primary,COMET,84.7
Category 1,Assamese to English,asm_Beng,eng_Latn,indic2en,True,primary,BVSLP,BVSLP_primary,BLEU,20.67
Category 1,Assamese to English,asm_Beng,eng_Latn,indic2en,True,primary,BVSLP,BVSLP_primary,METEOR,54.38
Category 1,Assamese to English,asm_Beng,eng_Latn,indic2en,True,primary,BVSLP,BVSLP_primary,TER,72.7
Category 1,Assamese to English,asm_Beng,eng_Latn,indic2en,True,primary,BVSLP,BVSLP_primary,CHRF++,51.58
Category 1,Assamese to English,asm_Beng,eng_Latn,indic2en,True,primary,BVSLP,BVSLP_primary,BERTScore,94.19
Category 1,Assamese to English,asm_Beng,eng_Latn,indic2en,True,primary,BVSLP,BVSLP_primary,COMET,84.74
Category 1,Assamese to English,asm_Beng,eng_Latn,indic2en,False,primary,MTG-LIRA,MTG-LIRA_primary,BLEU,15.04
Category 1,Assamese to English,asm_Beng,eng_Latn,indic2en,False,primary,MTG-LIRA,MTG-LIRA_primary,METEOR,43.1
Category 1,Assamese to English,asm_Beng,eng_Latn,indic2en,False,primary,MTG-LIRA,MTG-LIRA_primary,TER,80.33
Category 1,Assamese to English,asm_Beng,eng_Latn,indic2en,False,primary,MTG-LIRA,MTG-LIRA_primary,CHRF++,43.31
Category 1,Assamese to English,asm_Beng,eng_Latn,indic2en,False,primary,MTG-LIRA,MTG-LIRA_primary,BERTScore,92.41
Category 1,Assamese to English,asm_Beng,eng_Latn,indic2en,False,primary,MTG-LIRA,MTG-LIRA_primary,COMET,78.77
Category 1,Assamese to English,asm_Beng,eng_Latn,indic2en,False,primary,Akiba-NLP,Akiba-NLP_primary,BLEU,11.01
Category 1,Assamese to English,asm_Beng,eng_Latn,indic2en,False,primary,Akiba-NLP,Akiba-NLP_primary,METEOR,39.8
Category 1,Assamese to English,asm_Beng,eng_Latn,indic2en,False,primary,Akiba-NLP,Akiba-NLP_primary,TER,99.69
Category 1,Assamese to English,asm_Beng,eng_Latn,indic2en,False,primary,Akiba-NLP,Akiba-NLP_primary,CHRF++,39.18
Category 1,Assamese to English,asm_Beng,eng_Latn,indic2en,False,primary,Akiba-NLP,Akiba-NLP_primary,BERTScore,90.28
Category 1,Assamese to English,asm_Beng,eng_Latn,indic2en,False,primary,Akiba-NLP,Akiba-NLP_primary,COMET,71.81
Category 1,Assamese to English,asm_Beng,eng_Latn,indic2en,False,contrastive,gators,gators_contrastive,BLEU,27.27
Category 1,Assamese to English,asm_Beng,eng_Latn,indic2en,False,contrastive,gators,gators_contrastive,METEOR,60.51
Category 1,Assamese to English,asm_Beng,eng_Latn,indic2en,False,contrastive,gators,gators_contrastive,TER,64.77
Category 1,Assamese to English,asm_Beng,eng_Latn,indic2en,False,contrastive,gators,gators_contrastive,CHRF++,57.35
Category 1,Assamese to English,asm_Beng,eng_Latn,indic2en,False,contrastive,gators,gators_contrastive,BERTScore,95.07
Category 1,Assamese to English,asm_Beng,eng_Latn,indic2en,False,contrastive,gators,gators_contrastive,COMET,86.48
Category 1,Assamese to English,asm_Beng,eng_Latn,indic2en,False,contrastive,RozarNLP-cr7,RozarNLP-cr7_contrastive,BLEU,25.19
Category 1,Assamese to English,asm_Beng,eng_Latn,indic2en,False,contrastive,RozarNLP-cr7,RozarNLP-cr7_contrastive,METEOR,58.89
Category 1,Assamese to English,asm_Beng,eng_Latn,indic2en,False,contrastive,RozarNLP-cr7,RozarNLP-cr7_contrastive,TER,67.97
Category 1,Assamese to English,asm_Beng,eng_Latn,indic2en,False,contrastive,RozarNLP-cr7,RozarNLP-cr7_contrastive,CHRF++,55.47
Category 1,Assamese to English,asm_Beng,eng_Latn,indic2en,False,contrastive,RozarNLP-cr7,RozarNLP-cr7_contrastive,BERTScore,94.72
Category 1,Assamese to English,asm_Beng,eng_Latn,indic2en,False,contrastive,RozarNLP-cr7,RozarNLP-cr7_contrastive,COMET,85.58
Category 1,Assamese to English,asm_Beng,eng_Latn,indic2en,False,contrastive,ADI-KIIT,ADI-KIIT_contrastive,BLEU,25.11
Category 1,Assamese to English,asm_Beng,eng_Latn,indic2en,False,contrastive,ADI-KIIT,ADI-KIIT_contrastive,METEOR,58.06
Category 1,Assamese to English,asm_Beng,eng_Latn,indic2en,False,contrastive,ADI-KIIT,ADI-KIIT_contrastive,TER,67.09
Category 1,Assamese to English,asm_Beng,eng_Latn,indic2en,False,contrastive,ADI-KIIT,ADI-KIIT_contrastive,CHRF++,54.87
Category 1,Assamese to English,asm_Beng,eng_Latn,indic2en,False,contrastive,ADI-KIIT,ADI-KIIT_contrastive,BERTScore,94.71
Category 1,Assamese to English,asm_Beng,eng_Latn,indic2en,False,contrastive,ADI-KIIT,ADI-KIIT_contrastive,COMET,85.51
Category 1,Assamese to English,asm_Beng,eng_Latn,indic2en,False,contrastive,DoDS-IITPKD,DoDS-IITPKD_contrastive,BLEU,24.91
Category 1,Assamese to English,asm_Beng,eng_Latn,indic2en,False,contrastive,DoDS-IITPKD,DoDS-IITPKD_contrastive,METEOR,59.7
Category 1,Assamese to English,asm_Beng,eng_Latn,indic2en,False,contrastive,DoDS-IITPKD,DoDS-IITPKD_contrastive,TER,67.77
Category 1,Assamese to English,asm_Beng,eng_Latn,indic2en,False,contrastive,DoDS-IITPKD,DoDS-IITPKD_contrastive,CHRF++,55.92
Category 1,Assamese to English,asm_Beng,eng_Latn,indic2en,False,contrastive,DoDS-IITPKD,DoDS-IITPKD_contrastive,BERTScore,94.81
Category 1,Assamese to English,asm_Beng,eng_Latn,indic2en,False,contrastive,DoDS-IITPKD,DoDS-IITPKD_contrastive,COMET,85.88
Category 1,Assamese to English,asm_Beng,eng_Latn,indic2en,False,constrained,DoDS-IITPKD,DoDS-IITPKD_constrained,BLEU,24.21
Category 1,Assamese to English,asm_Beng,eng_Latn,indic2en,False,constrained,DoDS-IITPKD,DoDS-IITPKD_constrained,METEOR,59.44
Category 1,Assamese to English,asm_Beng,eng_Latn,indic2en,False,constrained,DoDS-IITPKD,DoDS-IITPKD_constrained,TER,68.19
Category 1,Assamese to English,asm_Beng,eng_Latn,indic2en,False,constrained,DoDS-IITPKD,DoDS-IITPKD_constrained,CHRF++,55.5
Category 1,Assamese to English,asm_Beng,eng_Latn,indic2en,False,constrained,DoDS-IITPKD,DoDS-IITPKD_constrained,BERTScore,94.76
Category 1,Assamese to English,asm_Beng,eng_Latn,indic2en,False,constrained,DoDS-IITPKD,DoDS-IITPKD_constrained,COMET,85.77
Category 1,Assamese to English,asm_Beng,eng_Latn,indic2en,False,contrastive,LTRC_Plural,LTRC_Plural_contrastive_1,BLEU,23.27
Category 1,Assamese to English,asm_Beng,eng_Latn,indic2en,False,contrastive,LTRC_Plural,LTRC_Plural_contrastive_1,METEOR,56.61
Category 1,Assamese to English,asm_Beng,eng_Latn,indic2en,False,contrastive,LTRC_Plural,LTRC_Plural_contrastive_1,TER,68.75
Category 1,Assamese to English,asm_Beng,eng_Latn,indic2en,False,contrastive,LTRC_Plural,LTRC_Plural_contrastive_1,CHRF++,53.48
Category 1,Assamese to English,asm_Beng,eng_Latn,indic2en,False,contrastive,LTRC_Plural,LTRC_Plural_contrastive_1,BERTScore,94.45
Category 1,Assamese to English,asm_Beng,eng_Latn,indic2en,False,contrastive,LTRC_Plural,LTRC_Plural_contrastive_1,COMET,85.1
Category 1,Assamese to English,asm_Beng,eng_Latn,indic2en,False,contrastive,BRS-NK,BRS-NK_contrastive,BLEU,23.13
Category 1,Assamese to English,asm_Beng,eng_Latn,indic2en,False,contrastive,BRS-NK,BRS-NK_contrastive,METEOR,56.17
Category 1,Assamese to English,asm_Beng,eng_Latn,indic2en,False,contrastive,BRS-NK,BRS-NK_contrastive,TER,68.93
Category 1,Assamese to English,asm_Beng,eng_Latn,indic2en,False,contrastive,BRS-NK,BRS-NK_contrastive,CHRF++,52.97
Category 1,Assamese to English,asm_Beng,eng_Latn,indic2en,False,contrastive,BRS-NK,BRS-NK_contrastive,BERTScore,94.37
Category 1,Assamese to English,asm_Beng,eng_Latn,indic2en,False,contrastive,BRS-NK,BRS-NK_contrastive,COMET,84.97
Category 1,Assamese to English,asm_Beng,eng_Latn,indic2en,True,contrastive,BVSLP,BVSLP_contrastive,BLEU,19.74
Category 1,Assamese to English,asm_Beng,eng_Latn,indic2en,True,contrastive,BVSLP,BVSLP_contrastive,METEOR,53.09
Category 1,Assamese to English,asm_Beng,eng_Latn,indic2en,True,contrastive,BVSLP,BVSLP_contrastive,TER,80.81
Category 1,Assamese to English,asm_Beng,eng_Latn,indic2en,True,contrastive,BVSLP,BVSLP_contrastive,CHRF++,50.71
Category 1,Assamese to English,asm_Beng,eng_Latn,indic2en,True,contrastive,BVSLP,BVSLP_contrastive,BERTScore,93.25
Category 1,Assamese to English,asm_Beng,eng_Latn,indic2en,True,contrastive,BVSLP,BVSLP_contrastive,COMET,82.26
Category 1,Assamese to English,asm_Beng,eng_Latn,indic2en,False,contrastive,LTRC_Plural,LTRC_Plural_contrastive_2,BLEU,18.99
Category 1,Assamese to English,asm_Beng,eng_Latn,indic2en,False,contrastive,LTRC_Plural,LTRC_Plural_contrastive_2,METEOR,53.05
Category 1,Assamese to English,asm_Beng,eng_Latn,indic2en,False,contrastive,LTRC_Plural,LTRC_Plural_contrastive_2,TER,84.35
Category 1,Assamese to English,asm_Beng,eng_Latn,indic2en,False,contrastive,LTRC_Plural,LTRC_Plural_contrastive_2,CHRF++,50.8
Category 1,Assamese to English,asm_Beng,eng_Latn,indic2en,False,contrastive,LTRC_Plural,LTRC_Plural_contrastive_2,BERTScore,93.22
Category 1,Assamese to English,asm_Beng,eng_Latn,indic2en,False,contrastive,LTRC_Plural,LTRC_Plural_contrastive_2,COMET,81.98
Category 1,Assamese to English,asm_Beng,eng_Latn,indic2en,False,contrastive,Akiba-NLP,Akiba-NLP_contrastive2,BLEU,10.47
Category 1,Assamese to English,asm_Beng,eng_Latn,indic2en,False,contrastive,Akiba-NLP,Akiba-NLP_contrastive2,METEOR,40.24
Category 1,Assamese to English,asm_Beng,eng_Latn,indic2en,False,contrastive,Akiba-NLP,Akiba-NLP_contrastive2,TER,99.71
Category 1,Assamese to English,asm_Beng,eng_Latn,indic2en,False,contrastive,Akiba-NLP,Akiba-NLP_contrastive2,CHRF++,39.81
Category 1,Assamese to English,asm_Beng,eng_Latn,indic2en,False,contrastive,Akiba-NLP,Akiba-NLP_contrastive2,BERTScore,90.63
Category 1,Assamese to English,asm_Beng,eng_Latn,indic2en,False,contrastive,Akiba-NLP,Akiba-NLP_contrastive2,COMET,73.08
Category 1,Assamese to English,asm_Beng,eng_Latn,indic2en,False,contrastive,Akiba-NLP,Akiba-NLP_contrastive1,BLEU,6.06
Category 1,Assamese to English,asm_Beng,eng_Latn,indic2en,False,contrastive,Akiba-NLP,Akiba-NLP_contrastive1,METEOR,30.03
Category 1,Assamese to English,asm_Beng,eng_Latn,indic2en,False,contrastive,Akiba-NLP,Akiba-NLP_contrastive1,TER,122.98
Category 1,Assamese to English,asm_Beng,eng_Latn,indic2en,False,contrastive,Akiba-NLP,Akiba-NLP_contrastive1,CHRF++,31.98
Category 1,Assamese to English,asm_Beng,eng_Latn,indic2en,False,contrastive,Akiba-NLP,Akiba-NLP_contrastive1,BERTScore,88.17
Category 1,Assamese to English,asm_Beng,eng_Latn,indic2en,False,contrastive,Akiba-NLP,Akiba-NLP_contrastive1,COMET,64.46
Category 1,English to Mizo,eng_Latn,lus_Latn,en2indic,False,primary,gators,gators_primary,BLEU,21.11
Category 1,English to Mizo,eng_Latn,lus_Latn,en2indic,False,primary,gators,gators_primary,METEOR,47.51
Category 1,English to Mizo,eng_Latn,lus_Latn,en2indic,False,primary,gators,gators_primary,TER,65.94
Category 1,English to Mizo,eng_Latn,lus_Latn,en2indic,False,primary,gators,gators_primary,CHRF++,50.49
Category 1,English to Mizo,eng_Latn,lus_Latn,en2indic,False,primary,gators,gators_primary,BERTScore,81.97
Category 1,English to Mizo,eng_Latn,lus_Latn,en2indic,False,primary,gators,gators_primary,COMET,66.77
Category 1,English to Mizo,eng_Latn,lus_Latn,en2indic,False,primary,Winterpeg,Winterpeg_primary,BLEU,19.66
Category 1,English to Mizo,eng_Latn,lus_Latn,en2indic,False,primary,Winterpeg,Winterpeg_primary,METEOR,45.78
Category 1,English to Mizo,eng_Latn,lus_Latn,en2indic,False,primary,Winterpeg,Winterpeg_primary,TER,66.41
Category 1,English to Mizo,eng_Latn,lus_Latn,en2indic,False,primary,Winterpeg,Winterpeg_primary,CHRF++,47.74
Category 1,English to Mizo,eng_Latn,lus_Latn,en2indic,False,primary,Winterpeg,Winterpeg_primary,BERTScore,81.06
Category 1,English to Mizo,eng_Latn,lus_Latn,en2indic,False,primary,Winterpeg,Winterpeg_primary,COMET,63.86
Category 1,English to Mizo,eng_Latn,lus_Latn,en2indic,False,primary,Decepticons-IIITH,Decepticons-IIITH_primary,BLEU,19.53
Category 1,English to Mizo,eng_Latn,lus_Latn,en2indic,False,primary,Decepticons-IIITH,Decepticons-IIITH_primary,METEOR,46.11
Category 1,English to Mizo,eng_Latn,lus_Latn,en2indic,False,primary,Decepticons-IIITH,Decepticons-IIITH_primary,TER,71.37
Category 1,English to Mizo,eng_Latn,lus_Latn,en2indic,False,primary,Decepticons-IIITH,Decepticons-IIITH_primary,CHRF++,48.49
Category 1,English to Mizo,eng_Latn,lus_Latn,en2indic,False,primary,Decepticons-IIITH,Decepticons-IIITH_primary,BERTScore,81.72
Category 1,English to Mizo,eng_Latn,lus_Latn,en2indic,False,primary,Decepticons-IIITH,Decepticons-IIITH_primary,COMET,62.45
Category 1,English to Mizo,eng_Latn,lus_Latn,en2indic,False,primary,RozarNLP-cr7,RozarNLP-cr7_primary,BLEU,19.33
Category 1,English to Mizo,eng_Latn,lus_Latn,en2indic,False,primary,RozarNLP-cr7,RozarNLP-cr7_primary,METEOR,46.08
Category 1,English to Mizo,eng_Latn,lus_Latn,en2indic,False,primary,RozarNLP-cr7,RozarNLP-cr7_primary,TER,67.11
Category 1,English to Mizo,eng_Latn,lus_Latn,en2indic,False,primary,RozarNLP-cr7,RozarNLP-cr7_primary,CHRF++,47.93
Category 1,English to Mizo,eng_Latn,lus_Latn,en2indic,False,primary,RozarNLP-cr7,RozarNLP-cr7_primary,BERTScore,81.24
Category 1,English to Mizo,eng_Latn,lus_Latn,en2indic,False,primary,RozarNLP-cr7,RozarNLP-cr7_primary,COMET,64.68
Category 1,English to Mizo,eng_Latn,lus_Latn,en2indic,False,primary,KrenTransV0-1,KrenTransV0-1_primary,BLEU,19.06
Category 1,English to Mizo,eng_Latn,lus_Latn,en2indic,False,primary,KrenTransV0-1,KrenTransV0-1_primary,METEOR,45.25
Category 1,English to Mizo,eng_Latn,lus_Latn,en2indic,False,primary,KrenTransV0-1,KrenTransV0-1_primary,TER,67.81
Category 1,English to Mizo,eng_Latn,lus_Latn,en2indic,False,primary,KrenTransV0-1,KrenTransV0-1_primary,CHRF++,47.38
Category 1,English to Mizo,eng_Latn,lus_Latn,en2indic,False,primary,KrenTransV0-1,KrenTransV0-1_primary,BERTScore,80.94
Category 1,English to Mizo,eng_Latn,lus_Latn,en2indic,False,primary,KrenTransV0-1,KrenTransV0-1_primary,COMET,64.08
Category 1,English to Mizo,eng_Latn,lus_Latn,en2indic,False,primary,LTRC_Plural,LTRC_Plural_primary,BLEU,19.02
Category 1,English to Mizo,eng_Latn,lus_Latn,en2indic,False,primary,LTRC_Plural,LTRC_Plural_primary,METEOR,45.81
Category 1,English to Mizo,eng_Latn,lus_Latn,en2indic,False,primary,LTRC_Plural,LTRC_Plural_primary,TER,68.81
Category 1,English to Mizo,eng_Latn,lus_Latn,en2indic,False,primary,LTRC_Plural,LTRC_Plural_primary,CHRF++,48.07
Category 1,English to Mizo,eng_Latn,lus_Latn,en2indic,False,primary,LTRC_Plural,LTRC_Plural_primary,BERTScore,81.44
Category 1,English to Mizo,eng_Latn,lus_Latn,en2indic,False,primary,LTRC_Plural,LTRC_Plural_primary,COMET,65.29
Category 1,English to Mizo,eng_Latn,lus_Latn,en2indic,False,primary,DoDS-IITPKD,DoDS-IITPKD_primary,BLEU,18.75
Category 1,English to Mizo,eng_Latn,lus_Latn,en2indic,False,primary,DoDS-IITPKD,DoDS-IITPKD_primary,METEOR,45.36
Category 1,English to Mizo,eng_Latn,lus_Latn,en2indic,False,primary,DoDS-IITPKD,DoDS-IITPKD_primary,TER,69.19
Category 1,English to Mizo,eng_Latn,lus_Latn,en2indic,False,primary,DoDS-IITPKD,DoDS-IITPKD_primary,CHRF++,48.56
Category 1,English to Mizo,eng_Latn,lus_Latn,en2indic,False,primary,DoDS-IITPKD,DoDS-IITPKD_primary,BERTScore,81.47
Category 1,English to Mizo,eng_Latn,lus_Latn,en2indic,False,primary,DoDS-IITPKD,DoDS-IITPKD_primary,COMET,64.74
Category 1,English to Mizo,eng_Latn,lus_Latn,en2indic,True,primary,BVSLP,BVSLP_primary,BLEU,16.29
Category 1,English to Mizo,eng_Latn,lus_Latn,en2indic,True,primary,BVSLP,BVSLP_primary,METEOR,42.6
Category 1,English to Mizo,eng_Latn,lus_Latn,en2indic,True,primary,BVSLP,BVSLP_primary,TER,74.2
Category 1,English to Mizo,eng_Latn,lus_Latn,en2indic,True,primary,BVSLP,BVSLP_primary,CHRF++,43.98
Category 1,English to Mizo,eng_Latn,lus_Latn,en2indic,True,primary,BVSLP,BVSLP_primary,BERTScore,79.92
Category 1,English to Mizo,eng_Latn,lus_Latn,en2indic,True,primary,BVSLP,BVSLP_primary,COMET,63.26
Category 1,English to Mizo,eng_Latn,lus_Latn,en2indic,False,primary,MTG-LIRA,MTG-LIRA_primary,BLEU,16.2
Category 1,English to Mizo,eng_Latn,lus_Latn,en2indic,False,primary,MTG-LIRA,MTG-LIRA_primary,METEOR,39.35
Category 1,English to Mizo,eng_Latn,lus_Latn,en2indic,False,primary,MTG-LIRA,MTG-LIRA_primary,TER,74.95
Category 1,English to Mizo,eng_Latn,lus_Latn,en2indic,False,primary,MTG-LIRA,MTG-LIRA_primary,CHRF++,42.06
Category 1,English to Mizo,eng_Latn,lus_Latn,en2indic,False,primary,MTG-LIRA,MTG-LIRA_primary,BERTScore,78.96
Category 1,English to Mizo,eng_Latn,lus_Latn,en2indic,False,primary,MTG-LIRA,MTG-LIRA_primary,COMET,61.21
Category 1,English to Mizo,eng_Latn,lus_Latn,en2indic,False,contrastive,LTRC_Plural,LTRC_Plural_contrastive_1,BLEU,22.85
Category 1,English to Mizo,eng_Latn,lus_Latn,en2indic,False,contrastive,LTRC_Plural,LTRC_Plural_contrastive_1,METEOR,49.16
Category 1,English to Mizo,eng_Latn,lus_Latn,en2indic,False,contrastive,LTRC_Plural,LTRC_Plural_contrastive_1,TER,63.32
Category 1,English to Mizo,eng_Latn,lus_Latn,en2indic,False,contrastive,LTRC_Plural,LTRC_Plural_contrastive_1,CHRF++,51.02
Category 1,English to Mizo,eng_Latn,lus_Latn,en2indic,False,contrastive,LTRC_Plural,LTRC_Plural_contrastive_1,BERTScore,82.39
Category 1,English to Mizo,eng_Latn,lus_Latn,en2indic,False,contrastive,LTRC_Plural,LTRC_Plural_contrastive_1,COMET,65.35
Category 1,English to Mizo,eng_Latn,lus_Latn,en2indic,False,contrastive,MTG-LIRA,MTG-LIRA_constrastive,BLEU,22.72
Category 1,English to Mizo,eng_Latn,lus_Latn,en2indic,False,contrastive,MTG-LIRA,MTG-LIRA_constrastive,METEOR,48.94
Category 1,English to Mizo,eng_Latn,lus_Latn,en2indic,False,contrastive,MTG-LIRA,MTG-LIRA_constrastive,TER,64.0
Category 1,English to Mizo,eng_Latn,lus_Latn,en2indic,False,contrastive,MTG-LIRA,MTG-LIRA_constrastive,CHRF++,51.1
Category 1,English to Mizo,eng_Latn,lus_Latn,en2indic,False,contrastive,MTG-LIRA,MTG-LIRA_constrastive,BERTScore,82.02
Category 1,English to Mizo,eng_Latn,lus_Latn,en2indic,False,contrastive,MTG-LIRA,MTG-LIRA_constrastive,COMET,65.0
Category 1,English to Mizo,eng_Latn,lus_Latn,en2indic,False,contrastive,gators,gators_contrastive,BLEU,21.6
Category 1,English to Mizo,eng_Latn,lus_Latn,en2indic,False,contrastive,gators,gators_contrastive,METEOR,47.72
Category 1,English to Mizo,eng_Latn,lus_Latn,en2indic,False,contrastive,gators,gators_contrastive,TER,65.31
Category 1,English to Mizo,eng_Latn,lus_Latn,en2indic,False,contrastive,gators,gators_contrastive,CHRF++,50.69
Category 1,English to Mizo,eng_Latn,lus_Latn,en2indic,False,contrastive,gators,gators_contrastive,BERTScore,81.94
Category 1,English to Mizo,eng_Latn,lus_Latn,en2indic,False,contrastive,gators,gators_contrastive,COMET,66.83
Category 1,English to Mizo,eng_Latn,lus_Latn,en2indic,False,contrastive,Decepticons-IIITH,Decepticons-IIITH_contrastive,BLEU,19.41
Category 1,English to Mizo,eng_Latn,lus_Latn,en2indic,False,contrastive,Decepticons-IIITH,Decepticons-IIITH_contrastive,METEOR,46.23
Category 1,English to Mizo,eng_Latn,lus_Latn,en2indic,False,contrastive,Decepticons-IIITH,Decepticons-IIITH_contrastive,TER,73.81
Category 1,English to Mizo,eng_Latn,lus_Latn,en2indic,False,contrastive,Decepticons-IIITH,Decepticons-IIITH_contrastive,CHRF++,48.79
